product_id,product_name,category,cost_price,current_price,competitor_price,historical_avg_price,delivery_cost,sales_volume_30d
PRD04249,Produit BEA-4249,Beauté,794.3,941.58,815.38,941.92,0.0,68
PRD04250,Produit MAI-4250,Maison,329.28,375.38,402.14,365.22,0.0,421
PRD04251,Produit MAI-4251,Maison,233.49,300.42,294.62,304.88,0.0,104
PRD04252,Produit SPO-4252,Sport,448.51,628.05,733.35,652.41,0.0,53
PRD04253,Produit MAI-4253,Maison,246.92,335.28,289.08,329.56,0.0,405
PRD04254,Produit TÉL-4254,Téléphonie,73.73,86.67,74.86,87.7,0.0,367
PRD04255,Produit JEU-4255,Jeux vidéo,6.14,7.61,9.0,7.48,4.25,458
PRD04256,Produit JEU-4256,Jeux vidéo,362.42,463.09,550.01,476.65,0.0,362
PRD04257,Produit SPO-4257,Sport,670.31,927.42,797.31,925.1,0.0,247
PRD04258,Produit TÉL-4258,Téléphonie,459.99,641.08,705.58,630.79,0.0,414
PRD04259,Produit BEA-4259,Beauté,799.37,1133.83,1051.65,1124.76,0.0,308
PRD04260,Produit ELE-4260,Electroménager,233.04,297.88,326.32,285.7,0.0,372
PRD04261,Produit BEA-4261,Beauté,227.96,199.88,353.31,317.36,0.0,105
PRD04262,Produit JOU-4262,Jouets,132.0,150.37,133.12,157.26,0.0,348
PRD04263,Produit ELE-4263,Electroménager,135.43,175.77,164.09,175.37,0.0,314
PRD04264,Produit MAI-4264,Maison,231.72,275.06,236.12,267.4,0.0,96
PRD04265,Produit INF-4265,Informatique,635.31,794.84,687.81,807.93,0.0,341
PRD04266,Produit ELE-4266,Electroménager,725.08,958.5,824.66,953.94,0.0,432
PRD04267,Produit INF-4267,Informatique,780.19,928.38,1049.29,905.38,0.0,26
PRD04268,Produit JEU-4268,Jeux vidéo,189.67,212.1,202.43,202.31,0.0,71
PRD04269,Produit INF-4269,Informatique,705.63,778.72,796.34,809.07,0.0,377
PRD04270,Produit JEU-4270,Jeux vidéo,265.96,294.62,331.67,303.36,0.0,495
PRD04271,Produit TÉL-4271,Téléphonie,94.71,104.46,106.89,107.9,0.0,184
PRD04272,Produit TÉL-4272,Téléphonie,696.67,793.25,793.42,788.48,0.0,133
PRD04273,Produit SPO-4273,Sport,510.7,604.58,516.34,619.89,0.0,173
PRD04274,Produit SPO-4274,Sport,135.96,160.08,167.89,161.38,0.0,280
PRD04275,Produit MAI-4275,Maison,346.72,501.14,447.85,494.86,0.0,97
PRD04276,Produit ELE-4276,Electroménager,233.37,281.7,314.84,291.36,0.0,392
PRD04277,Produit MAI-4277,Maison,590.75,676.17,635.74,709.89,0.0,63
PRD04278,Produit JEU-4278,Jeux vidéo,365.47,471.8,512.36,490.64,0.0,483
PRD04279,Produit MAI-4279,Maison,791.48,1108.3,1192.73,1138.91,0.0,414
PRD04280,Produit INF-4280,Informatique,48.52,64.89,69.16,66.5,0.0,402
PRD04281,Produit JEU-4281,Jeux vidéo,287.24,345.73,326.17,350.92,0.0,112
PRD04282,Produit SPO-4282,Sport,388.11,503.21,474.77,521.0,0.0,64
PRD04283,Produit TÉL-4283,Téléphonie,404.99,348.52,629.97,546.44,0.0,215
PRD04284,Produit SPO-4284,Sport,256.17,347.07,296.57,336.02,0.0,353
PRD04285,Produit ELE-4285,Electroménager,584.75,779.64,712.23,800.54,0.0,400
PRD04286,Produit JEU-4286,Jeux vidéo,700.42,983.94,1046.48,1025.22,0.0,289
PRD04287,Produit JEU-4287,Jeux vidéo,751.28,1055.2,1198.67,1038.46,0.0,482
PRD04288,Produit INF-4288,Informatique,645.05,840.26,819.61,864.04,0.0,419
PRD04289,Produit ELE-4289,Electroménager,681.21,851.82,918.86,832.55,0.0,396
PRD04290,Produit TÉL-4290,Téléphonie,442.68,586.35,612.74,612.3,0.0,314
PRD04291,Produit BEA-4291,Beauté,661.58,917.2,800.34,934.03,0.0,88
PRD04292,Produit JEU-4292,Jeux vidéo,246.29,215.3,289.76,273.29,0.0,246
PRD04293,Produit JEU-4293,Jeux vidéo,321.79,465.69,528.5,478.72,0.0,331
PRD04294,Produit INF-4294,Informatique,256.95,299.09,358.12,308.46,0.0,148
PRD04295,Produit MAI-4295,Maison,376.57,476.21,409.72,494.9,0.0,356
PRD04296,Produit JOU-4296,Jouets,232.04,458.01,352.49,339.15,0.0,365
PRD04297,Produit TÉL-4297,Téléphonie,769.48,1218.08,902.59,866.47,0.0,485
PRD04298,Produit SPO-4298,Sport,253.71,321.42,274.31,309.3,0.0,448
PRD04299,Produit ELE-4299,Electroménager,82.95,58.61,101.27,98.19,0.0,239
PRD04300,Produit JEU-4300,Jeux vidéo,423.82,524.81,468.58,548.22,0.0,5
PRD04301,Produit JEU-4301,Jeux vidéo,50.39,58.55,57.53,57.42,0.0,236
PRD04302,Produit SPO-4302,Sport,92.88,113.99,107.32,108.39,0.0,364
PRD04303,Produit TÉL-4303,Téléphonie,179.41,220.8,215.59,216.89,0.0,266
PRD04304,Produit JOU-4304,Jouets,374.16,541.64,553.8,535.3,0.0,335
PRD04305,Produit MAI-4305,Maison,349.43,506.04,493.76,519.25,0.0,405
PRD04306,Produit JEU-4306,Jeux vidéo,640.76,730.58,762.33,697.53,0.0,237
PRD04307,Produit JOU-4307,Jouets,592.88,802.81,749.45,779.74,0.0,138
PRD04308,Produit TÉL-4308,Téléphonie,343.92,384.54,412.37,399.69,0.0,164
PRD04309,Produit SPO-4309,Sport,270.29,300.18,344.85,289.82,0.0,281
PRD04310,Produit INF-4310,Informatique,256.59,377.56,270.83,299.27,0.0,184
PRD04311,Produit MAI-4311,Maison,620.33,891.98,916.74,879.61,0.0,153
PRD04312,Produit ELE-4312,Electroménager,46.4,66.32,71.43,67.4,0.0,105
PRD04313,Produit JEU-4313,Jeux vidéo,15.19,17.74,18.58,16.98,3.1,148
PRD04314,Produit TÉL-4314,Téléphonie,637.46,737.28,721.04,721.54,0.0,184
PRD04315,Produit INF-4315,Informatique,384.33,455.12,489.15,451.7,0.0,409
PRD04316,Produit ELE-4316,Electroménager,109.05,177.67,120.07,144.62,0.0,270
PRD04317,Produit BEA-4317,Beauté,192.27,249.83,244.7,251.42,0.0,358
PRD04318,Produit TÉL-4318,Téléphonie,746.34,1046.38,910.86,838.89,0.0,190
PRD04319,Produit TÉL-4319,Téléphonie,688.3,939.4,805.27,967.76,0.0,162
PRD04320,Produit ELE-4320,Electroménager,569.28,687.89,706.93,657.25,0.0,394
PRD04321,Produit INF-4321,Informatique,388.37,552.55,596.2,576.55,0.0,200
PRD04322,Produit BEA-4322,Beauté,418.66,556.76,621.19,540.71,0.0,105
PRD04323,Produit JOU-4323,Jouets,780.32,977.52,869.68,976.34,0.0,214
PRD04324,Produit JOU-4324,Jouets,772.79,751.14,1272.95,1018.22,0.0,323
PRD04325,Produit SPO-4325,Sport,176.14,244.18,259.36,245.69,0.0,477
PRD04326,Produit INF-4326,Informatique,649.83,1141.15,763.01,780.66,0.0,219
PRD04327,Produit MAI-4327,Maison,161.81,197.23,184.84,195.46,0.0,344
PRD04328,Produit JEU-4328,Jeux vidéo,174.76,292.13,262.08,237.89,0.0,469
PRD04329,Produit ELE-4329,Electroménager,542.49,869.58,727.62,651.82,0.0,216
PRD04330,Produit SPO-4330,Sport,326.98,364.5,376.24,375.53,0.0,499
PRD04331,Produit BEA-4331,Beauté,745.58,938.63,1015.14,951.12,0.0,473
PRD04332,Produit ELE-4332,Electroménager,75.76,127.44,101.99,105.34,0.0,433
PRD04333,Produit ELE-4333,Electroménager,411.66,564.01,556.03,575.01,0.0,28
PRD04334,Produit INF-4334,Informatique,735.22,1045.36,993.26,1008.14,0.0,237
PRD04335,Produit JEU-4335,Jeux vidéo,723.77,931.22,1021.52,971.51,0.0,63
PRD04336,Produit MAI-4336,Maison,129.44,203.31,143.35,143.76,0.0,424
PRD04337,Produit JOU-4337,Jouets,296.48,387.22,354.98,393.28,0.0,95
PRD04338,Produit TÉL-4338,Téléphonie,497.2,682.38,668.25,689.66,0.0,153
PRD04339,Produit TÉL-4339,Téléphonie,131.72,204.63,171.4,151.23,0.0,27
PRD04340,Produit ELE-4340,Electroménager,774.58,898.85,996.27,932.91,0.0,339
PRD04341,Produit JOU-4341,Jouets,732.23,808.6,782.02,792.1,0.0,175
PRD04342,Produit JOU-4342,Jouets,137.73,180.12,210.27,184.6,0.0,250
PRD04343,Produit JEU-4343,Jeux vidéo,101.32,142.9,125.21,144.31,0.0,193
PRD04344,Produit BEA-4344,Beauté,72.9,97.3,84.4,93.18,0.0,278
PRD04345,Produit BEA-4345,Beauté,728.01,1051.04,940.28,1042.02,0.0,38
PRD04346,Produit SPO-4346,Sport,158.93,178.33,158.85,184.36,0.0,68
PRD04347,Produit INF-4347,Informatique,335.95,475.72,418.99,466.94,0.0,276
PRD04348,Produit JEU-4348,Jeux vidéo,361.84,501.12,541.95,500.23,0.0,119
PRD04349,Produit JEU-4349,Jeux vidéo,481.21,582.26,617.37,581.6,0.0,85
PRD04350,Produit INF-4350,Informatique,62.03,89.37,96.22,90.42,0.0,176
PRD04351,Produit JOU-4351,Jouets,185.27,222.47,242.7,231.01,0.0,458
PRD04352,Produit BEA-4352,Beauté,745.53,870.0,1173.03,1017.78,0.0,93
PRD04353,Produit BEA-4353,Beauté,727.19,1024.07,944.72,1024.54,0.0,91
PRD04354,Produit JOU-4354,Jouets,626.13,854.78,912.74,848.31,0.0,419
PRD04355,Produit BEA-4355,Beauté,20.42,26.49,27.89,25.95,5.34,80
PRD04356,Produit ELE-4356,Electroménager,264.97,302.6,357.15,315.3,0.0,340
PRD04357,Produit JEU-4357,Jeux vidéo,504.23,648.54,604.0,616.64,0.0,420
PRD04358,Produit TÉL-4358,Téléphonie,223.78,339.25,238.62,263.74,0.0,227
PRD04359,Produit INF-4359,Informatique,728.12,1002.82,1081.77,1026.22,0.0,382
PRD04360,Produit BEA-4360,Beauté,508.94,694.88,770.66,678.44,0.0,472
PRD04361,Produit SPO-4361,Sport,62.17,88.2,83.71,90.17,0.0,87
PRD04362,Produit BEA-4362,Beauté,727.66,804.2,844.25,830.92,0.0,349
PRD04363,Produit BEA-4363,Beauté,766.42,1060.1,923.17,1034.09,0.0,127
PRD04364,Produit MAI-4364,Maison,66.78,95.39,113.13,92.45,0.0,297
PRD04365,Produit ELE-4365,Electroménager,428.23,589.35,523.62,568.45,0.0,189
PRD04366,Produit INF-4366,Informatique,246.17,282.0,246.37,273.54,0.0,354
PRD04367,Produit MAI-4367,Maison,317.31,358.07,309.89,349.73,0.0,468
PRD04368,Produit MAI-4368,Maison,147.82,163.68,163.61,169.72,0.0,133
PRD04369,Produit SPO-4369,Sport,464.57,613.26,542.13,629.82,0.0,468
PRD04370,Produit JEU-4370,Jeux vidéo,766.59,1012.19,1124.17,961.77,0.0,135
PRD04371,Produit SPO-4371,Sport,404.94,585.31,681.66,607.21,0.0,324
PRD04372,Produit JEU-4372,Jeux vidéo,70.92,87.89,82.71,84.19,0.0,39
PRD04373,Produit JEU-4373,Jeux vidéo,497.9,705.86,647.96,614.93,0.0,137
PRD04374,Produit INF-4374,Informatique,275.48,363.23,314.13,350.57,0.0,286
PRD04375,Produit BEA-4375,Beauté,685.46,952.08,938.08,910.41,0.0,255
PRD04376,Produit INF-4376,Informatique,350.57,500.57,476.81,513.57,0.0,285
PRD04377,Produit ELE-4377,Electroménager,158.31,141.58,203.34,217.92,0.0,434
PRD04378,Produit JEU-4378,Jeux vidéo,156.93,196.06,210.89,198.0,0.0,84
PRD04379,Produit MAI-4379,Maison,616.17,814.71,729.64,808.63,0.0,419
PRD04380,Produit BEA-4380,Beauté,216.14,302.53,348.29,289.44,0.0,316
PRD04381,Produit TÉL-4381,Téléphonie,614.95,782.04,846.71,800.78,0.0,26
PRD04382,Produit ELE-4382,Electroménager,168.68,198.34,217.93,204.69,0.0,229
PRD04383,Produit INF-4383,Informatique,260.74,302.3,355.92,288.44,0.0,290
PRD04384,Produit SPO-4384,Sport,375.06,412.59,486.79,407.46,0.0,315
PRD04385,Produit ELE-4385,Electroménager,754.84,1020.08,1064.02,1025.93,0.0,287
PRD04386,Produit ELE-4386,Electroménager,745.73,849.3,869.16,858.23,0.0,345
PRD04387,Produit BEA-4387,Beauté,169.46,200.87,194.32,202.44,0.0,131
PRD04388,Produit ELE-4388,Electroménager,289.78,348.97,384.02,355.7,0.0,90
PRD04389,Produit ELE-4389,Electroménager,123.77,160.42,166.58,167.91,0.0,355
PRD04390,Produit TÉL-4390,Téléphonie,410.44,508.65,598.43,503.08,0.0,228
PRD04391,Produit JOU-4391,Jouets,371.16,495.92,462.95,498.73,0.0,26
PRD04392,Produit SPO-4392,Sport,721.1,807.25,773.82,823.32,0.0,302
PRD04393,Produit SPO-4393,Sport,744.35,1176.32,817.56,858.94,0.0,495
PRD04394,Produit SPO-4394,Sport,309.94,395.09,447.28,390.62,0.0,389
PRD04395,Produit JEU-4395,Jeux vidéo,395.93,482.22,426.6,488.2,0.0,465
PRD04396,Produit MAI-4396,Maison,717.51,863.55,871.73,876.51,0.0,281
PRD04397,Produit JOU-4397,Jouets,646.33,582.29,725.88,732.3,0.0,491
PRD04398,Produit SPO-4398,Sport,7.91,11.18,9.79,10.85,6.25,279
PRD04399,Produit ELE-4399,Electroménager,259.45,348.22,346.05,348.43,0.0,499
PRD04400,Produit ELE-4400,Electroménager,340.31,388.83,400.37,403.77,0.0,198
PRD04401,Produit SPO-4401,Sport,187.62,210.65,183.85,218.41,0.0,374
PRD04402,Produit BEA-4402,Beauté,163.66,235.87,242.58,241.79,0.0,299
PRD04403,Produit SPO-4403,Sport,35.04,46.9,55.61,47.82,3.31,397
PRD04404,Produit ELE-4404,Electroménager,516.48,643.59,767.56,621.28,0.0,396
PRD04405,Produit JEU-4405,Jeux vidéo,213.7,287.56,297.94,286.39,0.0,153
PRD04406,Produit INF-4406,Informatique,46.62,63.62,65.55,61.14,0.0,298
PRD04407,Produit INF-4407,Informatique,188.63,258.99,246.02,267.21,0.0,42
PRD04408,Produit JOU-4408,Jouets,642.52,1214.6,976.27,797.23,0.0,321
PRD04409,Produit JOU-4409,Jouets,681.93,852.73,806.67,875.49,0.0,109
PRD04410,Produit SPO-4410,Sport,389.04,531.49,433.11,442.96,0.0,110
PRD04411,Produit TÉL-4411,Téléphonie,335.78,478.25,407.0,497.02,0.0,470
PRD04412,Produit SPO-4412,Sport,782.39,1025.84,997.35,1051.88,0.0,411
PRD04413,Produit BEA-4413,Beauté,164.45,192.59,168.52,193.84,0.0,0
PRD04414,Produit SPO-4414,Sport,176.21,250.55,278.2,253.01,0.0,479
PRD04415,Produit JOU-4415,Jouets,237.03,192.6,352.24,330.6,0.0,139
PRD04416,Produit INF-4416,Informatique,142.34,205.85,216.2,199.2,0.0,365
PRD04417,Produit ELE-4417,Electroménager,306.6,431.06,409.63,415.14,0.0,177
PRD04418,Produit SPO-4418,Sport,729.11,1056.64,1199.51,1023.04,0.0,436
PRD04419,Produit ELE-4419,Electroménager,494.2,585.94,498.72,611.37,0.0,59
PRD04420,Produit ELE-4420,Electroménager,332.5,463.77,448.35,448.21,0.0,182
PRD04421,Produit TÉL-4421,Téléphonie,747.86,1038.07,1121.97,1061.3,0.0,418
PRD04422,Produit ELE-4422,Electroménager,43.53,51.4,60.02,49.78,0.0,444
PRD04423,Produit INF-4423,Informatique,172.17,195.32,182.06,204.6,0.0,281
PRD04424,Produit JEU-4424,Jeux vidéo,454.88,656.3,682.15,647.54,0.0,414
PRD04425,Produit JEU-4425,Jeux vidéo,494.36,595.02,617.81,589.79,0.0,312
PRD04426,Produit MAI-4426,Maison,36.45,51.21,59.2,50.72,0.0,395
PRD04427,Produit BEA-4427,Beauté,325.42,358.43,311.0,369.77,0.0,220
PRD04428,Produit SPO-4428,Sport,521.08,577.02,576.19,560.76,0.0,388
PRD04429,Produit BEA-4429,Beauté,559.97,992.86,646.35,730.68,0.0,226
PRD04430,Produit INF-4430,Informatique,512.32,606.36,519.98,615.88,0.0,390
PRD04431,Produit ELE-4431,Electroménager,259.85,348.57,314.22,338.82,0.0,143
PRD04432,Produit JEU-4432,Jeux vidéo,79.35,102.99,122.74,98.51,0.0,223
PRD04433,Produit BEA-4433,Beauté,344.55,388.35,359.3,399.03,0.0,51
PRD04434,Produit INF-4434,Informatique,107.36,82.46,146.23,120.72,0.0,80
PRD04435,Produit JEU-4435,Jeux vidéo,758.36,937.19,863.94,973.65,0.0,148
PRD04436,Produit ELE-4436,Electroménager,382.76,445.9,524.36,429.39,0.0,26
PRD04437,Produit BEA-4437,Beauté,257.22,354.26,382.29,358.38,0.0,231
PRD04438,Produit JEU-4438,Jeux vidéo,614.21,765.08,680.64,779.78,0.0,110
PRD04439,Produit SPO-4439,Sport,400.87,454.07,478.44,461.23,0.0,371
PRD04440,Produit JOU-4440,Jouets,251.48,319.26,306.96,313.39,0.0,78
PRD04441,Produit SPO-4441,Sport,650.51,736.24,724.54,763.89,0.0,278
PRD04442,Produit MAI-4442,Maison,694.39,922.98,798.4,816.62,0.0,126
PRD04443,Produit MAI-4443,Maison,540.04,639.33,638.02,639.98,0.0,455
PRD04444,Produit JEU-4444,Jeux vidéo,42.34,59.31,64.2,59.92,0.0,280
PRD04445,Produit JOU-4445,Jouets,455.23,648.07,725.14,652.37,0.0,394
PRD04446,Produit INF-4446,Informatique,611.82,1216.4,820.36,887.9,0.0,318
PRD04447,Produit SPO-4447,Sport,113.52,138.15,162.12,143.63,0.0,440
PRD04448,Produit INF-4448,Informatique,186.79,223.28,263.13,217.37,0.0,340
PRD04449,Produit JOU-4449,Jouets,706.58,744.04,789.1,891.39,0.0,181
PRD04450,Produit INF-4450,Informatique,21.0,28.41,24.3,29.78,5.51,118
PRD04451,Produit JOU-4451,Jouets,603.42,873.56,872.49,850.55,0.0,265
PRD04452,Produit JEU-4452,Jeux vidéo,381.65,558.79,462.2,457.22,0.0,177
PRD04453,Produit INF-4453,Informatique,360.18,402.41,381.19,408.44,0.0,200
PRD04454,Produit SPO-4454,Sport,10.64,14.29,13.44,13.65,3.45,367
PRD04455,Produit ELE-4455,Electroménager,656.42,913.26,993.09,898.26,0.0,384
PRD04456,Produit MAI-4456,Maison,291.06,406.38,431.01,405.41,0.0,469
PRD04457,Produit ELE-4457,Electroménager,434.91,581.68,528.46,601.06,0.0,69
PRD04458,Produit INF-4458,Informatique,543.45,779.26,903.61,765.9,0.0,157
PRD04459,Produit ELE-4459,Electroménager,563.59,720.75,784.17,707.1,0.0,310
PRD04460,Produit SPO-4460,Sport,765.0,1086.17,1061.08,1131.82,0.0,97
PRD04461,Produit SPO-4461,Sport,427.42,614.94,669.83,589.05,0.0,204
PRD04462,Produit INF-4462,Informatique,322.78,450.76,400.92,453.08,0.0,85
PRD04463,Produit JEU-4463,Jeux vidéo,763.19,922.25,935.06,922.64,0.0,389
PRD04464,Produit ELE-4464,Electroménager,515.48,602.43,547.7,575.76,0.0,360
PRD04465,Produit JEU-4465,Jeux vidéo,242.03,312.66,270.29,299.77,0.0,493
PRD04466,Produit JEU-4466,Jeux vidéo,105.54,132.83,128.63,131.26,0.0,279
PRD04467,Produit JOU-4467,Jouets,674.83,949.63,857.29,914.89,0.0,84
PRD04468,Produit TÉL-4468,Téléphonie,292.93,332.48,356.33,331.75,0.0,358
PRD04469,Produit INF-4469,Informatique,530.07,630.89,685.1,637.76,0.0,214
PRD04470,Produit MAI-4470,Maison,379.3,517.04,466.39,526.94,0.0,132
PRD04471,Produit SPO-4471,Sport,163.15,184.89,158.75,185.75,0.0,390
PRD04472,Produit SPO-4472,Sport,483.34,585.94,660.64,578.89,0.0,386
PRD04473,Produit INF-4473,Informatique,53.24,65.78,55.96,63.34,0.0,246
PRD04474,Produit JOU-4474,Jouets,333.61,439.67,426.64,428.57,0.0,140
PRD04475,Produit BEA-4475,Beauté,439.56,507.84,519.57,503.75,0.0,437
PRD04476,Produit BEA-4476,Beauté,351.66,492.75,560.02,513.65,0.0,446
PRD04477,Produit BEA-4477,Beauté,600.19,754.22,862.45,731.79,0.0,75
PRD04478,Produit JOU-4478,Jouets,663.2,942.38,1040.13,934.21,0.0,389
PRD04479,Produit MAI-4479,Maison,618.14,525.9,731.59,799.33,0.0,97
PRD04480,Produit SPO-4480,Sport,35.86,42.9,47.28,43.78,5.69,462
PRD04481,Produit INF-4481,Informatique,159.33,183.17,171.5,191.7,0.0,302
PRD04482,Produit JOU-4482,Jouets,431.6,475.33,439.73,460.64,0.0,465
PRD04483,Produit SPO-4483,Sport,748.18,962.35,1002.28,915.82,0.0,54
PRD04484,Produit JEU-4484,Jeux vidéo,668.79,760.75,827.39,747.23,0.0,304
PRD04485,Produit ELE-4485,Electroménager,674.81,834.81,725.09,805.57,0.0,440
PRD04486,Produit ELE-4486,Electroménager,246.05,475.21,279.94,322.96,0.0,258
PRD04487,Produit JOU-4487,Jouets,346.41,414.48,466.07,431.01,0.0,21
PRD04488,Produit SPO-4488,Sport,379.21,440.39,506.81,448.68,0.0,34
PRD04489,Produit TÉL-4489,Téléphonie,130.11,178.4,189.38,171.9,0.0,27
PRD04490,Produit MAI-4490,Maison,29.7,42.51,42.51,40.88,4.92,488
PRD04491,Produit BEA-4491,Beauté,757.79,1169.11,985.68,895.6,0.0,169
PRD04492,Produit MAI-4492,Maison,196.37,226.7,250.52,226.42,0.0,139
PRD04493,Produit MAI-4493,Maison,195.76,281.11,295.97,293.02,0.0,128
PRD04494,Produit JOU-4494,Jouets,71.29,95.36,76.34,81.23,0.0,99
PRD04495,Produit JEU-4495,Jeux vidéo,743.16,1071.76,985.27,1124.64,0.0,477
PRD04496,Produit MAI-4496,Maison,465.89,513.24,511.46,532.29,0.0,372
PRD04497,Produit ELE-4497,Electroménager,535.29,752.5,715.17,746.04,0.0,246
PRD04498,Produit JEU-4498,Jeux vidéo,729.7,881.16,853.62,903.91,0.0,22
PRD04499,Produit INF-4499,Informatique,279.77,399.65,411.83,398.5,0.0,356
PRD04500,Produit MAI-4500,Maison,499.1,367.23,549.49,588.25,0.0,283
PRD04501,Produit MAI-4501,Maison,35.85,47.64,53.94,46.41,4.18,112
PRD04502,Produit INF-4502,Informatique,153.48,173.13,155.98,171.35,0.0,372
PRD04503,Produit MAI-4503,Maison,665.84,788.9,803.37,758.25,0.0,196
PRD04504,Produit INF-4504,Informatique,614.58,842.46,936.05,815.31,0.0,163
PRD04505,Produit JEU-4505,Jeux vidéo,283.76,364.64,371.84,364.66,0.0,380
PRD04506,Produit ELE-4506,Electroménager,304.56,433.93,423.67,453.63,0.0,309
PRD04507,Produit INF-4507,Informatique,429.18,536.5,545.2,540.67,0.0,430
PRD04508,Produit TÉL-4508,Téléphonie,5.19,7.29,8.36,7.22,6.55,55
PRD04509,Produit JOU-4509,Jouets,196.79,247.39,296.04,241.02,0.0,9
PRD04510,Produit JOU-4510,Jouets,170.54,246.04,263.48,238.56,0.0,132
PRD04511,Produit INF-4511,Informatique,204.13,293.12,330.55,297.76,0.0,397
PRD04512,Produit JOU-4512,Jouets,645.7,784.65,670.93,811.98,0.0,151
PRD04513,Produit MAI-4513,Maison,227.34,320.57,371.26,317.33,0.0,190
PRD04514,Produit BEA-4514,Beauté,157.26,270.91,260.04,220.75,0.0,283
PRD04515,Produit BEA-4515,Beauté,405.89,476.41,500.85,486.26,0.0,276
PRD04516,Produit JOU-4516,Jouets,693.19,913.97,1018.01,873.6,0.0,492
PRD04517,Produit JEU-4517,Jeux vidéo,196.87,221.57,228.1,218.27,0.0,242
PRD04518,Produit SPO-4518,Sport,67.44,139.47,89.25,96.09,0.0,487
PRD04519,Produit JEU-4519,Jeux vidéo,288.34,334.79,384.43,340.97,0.0,331
PRD04520,Produit SPO-4520,Sport,599.38,674.17,713.87,644.06,0.0,275
PRD04521,Produit BEA-4521,Beauté,442.8,549.11,578.09,534.71,0.0,189
PRD04522,Produit BEA-4522,Beauté,654.35,851.91,920.66,867.24,0.0,114
PRD04523,Produit INF-4523,Informatique,767.88,1074.43,1235.17,1049.87,0.0,351
PRD04524,Produit ELE-4524,Electroménager,635.17,482.33,1012.44,944.05,0.0,306
PRD04525,Produit TÉL-4525,Téléphonie,485.02,608.13,561.85,579.52,0.0,357
PRD04526,Produit JEU-4526,Jeux vidéo,397.21,445.33,451.29,431.54,0.0,295
PRD04527,Produit MAI-4527,Maison,36.85,50.2,59.89,49.1,0.0,233
PRD04528,Produit SPO-4528,Sport,787.54,1022.08,1067.15,1065.55,0.0,340
PRD04529,Produit JOU-4529,Jouets,309.87,389.43,458.9,400.97,0.0,80
PRD04530,Produit MAI-4530,Maison,126.02,152.26,172.77,158.11,0.0,192
PRD04531,Produit ELE-4531,Electroménager,535.03,682.61,739.34,678.55,0.0,370
PRD04532,Produit SPO-4532,Sport,231.01,281.49,273.69,290.57,0.0,363
PRD04533,Produit JEU-4533,Jeux vidéo,470.69,642.47,614.53,665.18,0.0,411
PRD04534,Produit INF-4534,Informatique,471.48,608.38,654.13,602.29,0.0,437
PRD04535,Produit MAI-4535,Maison,359.36,505.58,506.29,530.58,0.0,257
PRD04536,Produit ELE-4536,Electroménager,669.71,864.09,976.04,894.44,0.0,464
PRD04537,Produit JEU-4537,Jeux vidéo,215.65,177.95,284.84,267.3,0.0,230
PRD04538,Produit BEA-4538,Beauté,361.66,692.98,484.96,524.09,0.0,13
PRD04539,Produit BEA-4539,Beauté,432.47,560.06,613.8,575.53,0.0,13
PRD04540,Produit JEU-4540,Jeux vidéo,532.58,624.39,638.81,652.1,0.0,43
PRD04541,Produit JEU-4541,Jeux vidéo,628.26,828.19,797.67,821.55,0.0,495
PRD04542,Produit JEU-4542,Jeux vidéo,318.87,390.68,388.55,401.75,0.0,209
PRD04543,Produit SPO-4543,Sport,518.61,723.74,841.98,702.96,0.0,39
PRD04544,Produit JEU-4544,Jeux vidéo,124.74,157.0,153.21,160.65,0.0,33
PRD04545,Produit MAI-4545,Maison,746.46,755.48,960.95,1039.75,0.0,234
PRD04546,Produit ELE-4546,Electroménager,309.53,350.83,341.4,358.43,0.0,320
PRD04547,Produit SPO-4547,Sport,584.97,724.55,670.29,749.9,0.0,233
PRD04548,Produit JEU-4548,Jeux vidéo,21.17,30.57,31.81,30.31,5.95,273
PRD04549,Produit TÉL-4549,Téléphonie,168.12,232.5,209.62,233.54,0.0,367
PRD04550,Produit JOU-4550,Jouets,392.23,382.13,515.12,431.22,0.0,289
PRD04551,Produit TÉL-4551,Téléphonie,703.21,841.9,782.09,812.1,0.0,342
PRD04552,Produit ELE-4552,Electroménager,424.17,731.87,546.13,522.98,0.0,432
PRD04553,Produit BEA-4553,Beauté,744.25,988.09,883.11,994.25,0.0,335
PRD04554,Produit INF-4554,Informatique,389.62,666.11,634.16,515.71,0.0,466
PRD04555,Produit INF-4555,Informatique,394.91,538.0,542.9,524.2,0.0,228
PRD04556,Produit JOU-4556,Jouets,100.2,107.0,145.75,126.1,0.0,379
PRD04557,Produit BEA-4557,Beauté,643.11,889.93,995.86,909.19,0.0,438
PRD04558,Produit SPO-4558,Sport,201.34,252.27,277.44,255.04,0.0,317
PRD04559,Produit SPO-4559,Sport,720.19,823.44,938.37,788.0,0.0,127
PRD04560,Produit SPO-4560,Sport,729.11,645.32,837.42,970.65,0.0,325
PRD04561,Produit INF-4561,Informatique,754.93,1082.05,1176.7,1056.37,0.0,407
PRD04562,Produit TÉL-4562,Téléphonie,418.58,576.61,543.77,586.51,0.0,208
PRD04563,Produit INF-4563,Informatique,543.29,707.66,796.16,681.01,0.0,303
PRD04564,Produit MAI-4564,Maison,623.92,1154.65,980.58,868.77,0.0,79
PRD04565,Produit JEU-4565,Jeux vidéo,109.16,155.63,181.39,149.1,0.0,294
PRD04566,Produit SPO-4566,Sport,482.76,603.41,537.18,618.0,0.0,175
